1126C18R
2024 Oct 15 17:09
Sample #, Measurement
151, 1.094E-1
152, 1.093E-1
153, 1.093E-1
154, 1.095E-1
155, 1.096E-1
156, 1.096E-1
157, 1.096E-1
158, 1.094E-1
159, 1.094E-1
160, 1.093E-1
161, 1.090E-1
162, 1.092E-1
163, 1.095E-1
164, 1.095E-1
165, 1.094E-1
166, 1.093E-1
167, 1.094E-1
168, 1.097E-1
169, 1.096E-1
170, 1.099E-1
171, 1.098E-1
172, 1.098E-1
173, 1.097E-1
174, 1.094E-1
175, 1.094E-1
176, 1.093E-1
177, 1.092E-1
178, 1.092E-1
179, 1.093E-1
180, 1.093E-1
181, 1.092E-1
182, 1.090E-1
183, 1.092E-1
184, 1.094E-1
185, 1.094E-1
186, 1.095E-1
187, 1.117E-1
188, 1.113E-1
189, 1.100E-1
190, 1.099E-1
191, 1.098E-1
192, 1.097E-1
193, 1.095E-1
194, 1.078E-1
195, 1.078E-1
196, 1.093E-1
197, 1.095E-1
198, 1.095E-1
199, 1.099E-1
200, 1.096E-1
201, 1.094E-1
202, 1.091E-1
203, 1.095E-1
204, 1.094E-1
205, 1.093E-1
206, 1.091E-1
207, 1.093E-1
208, 1.092E-1
209, 1.094E-1
210, 1.092E-1
211, 1.090E-1
212, 1.089E-1
213, 1.093E-1
214, 1.091E-1
215, 1.090E-1
216, 1.089E-1
217, 1.090E-1
218, 1.108E-1
219, 1.108E-1
220, 1.094E-1
221, 1.094E-1
222, 1.095E-1
223, 1.113E-1
224, 1.098E-1
225, 1.097E-1
226, 1.095E-1
227, 1.097E-1
228, 1.098E-1
229, 1.095E-1
230, 1.097E-1
231, 1.095E-1
232, 1.096E-1
233, 1.095E-1
234, 1.094E-1
235, 1.095E-1
236, 1.097E-1
237, 1.100E-1
238, 1.098E-1
239, 1.098E-1
240, 1.097E-1
241, 1.099E-1
242, 1.096E-1
243, 1.096E-1
244, 1.098E-1
245, 1.096E-1
246, 1.096E-1
247, 1.097E-1
248, 1.097E-1
249, 1.097E-1
250, 1.099E-1
251, 1.097E-1
252, 1.095E-1
253, 1.096E-1
254, 1.098E-1
255, 1.098E-1
256, 1.097E-1
257, 1.099E-1
258, 1.097E-1
259, 1.099E-1
260, 1.095E-1
261, 1.101E-1
262, 1.101E-1
263, 1.100E-1
264, 1.101E-1
265, 1.098E-1
266, 1.101E-1
267, 1.101E-1
268, 1.097E-1
269, 1.095E-1
270, 1.098E-1
271, 1.098E-1
272, 1.098E-1
273, 1.098E-1
274, 1.101E-1
275, 1.097E-1
276, 1.096E-1
277, 1.096E-1
278, 1.096E-1
279, 1.097E-1
280, 1.095E-1
281, 1.114E-1
282, 1.120E-1
283, 1.101E-1
284, 1.101E-1
285, 1.104E-1
286, 1.100E-1
287, 1.099E-1
288, 1.100E-1
289, 1.099E-1
290, 1.097E-1
291, 1.080E-1
292, 1.094E-1
293, 1.097E-1
294, 1.096E-1
295, 1.099E-1
296, 1.115E-1
297, 1.101E-1
298, 1.102E-1
299, 1.102E-1
300, 1.100E-1
301, 1.100E-1
302, 1.098E-1
303, 1.098E-1
304, 1.101E-1
305, 1.102E-1
306, 1.100E-1
307, 1.101E-1
308, 1.101E-1
309, 1.102E-1
310, 1.101E-1
311, 1.099E-1
312, 1.083E-1
313, 1.095E-1
314, 1.099E-1
315, 1.119E-1
316, 1.101E-1
317, 1.098E-1
318, 1.098E-1
319, 1.097E-1
320, 1.095E-1
321, 1.096E-1
322, 1.099E-1
323, 1.100E-1
324, 1.102E-1
325, 1.100E-1
326, 1.101E-1
327, 1.100E-1
328, 1.098E-1
329, 1.096E-1
330, 1.075E-1
331, 1.096E-1
332, 1.097E-1
333, 1.094E-1
334, 1.094E-1
335, 1.092E-1
336, 1.094E-1
337, 1.097E-1
338, 1.098E-1
339, 1.121E-1
340, 1.099E-1
341, 1.094E-1
342, 1.095E-1
343, 1.097E-1
344, 1.099E-1
345, 1.098E-1
346, 1.098E-1
347, 1.093E-1
348, 1.092E-1
349, 1.096E-1
350, 1.095E-1
351, 1.096E-1
352, 1.098E-1
353, 1.099E-1
354, 1.098E-1
355, 1.097E-1
356, 1.101E-1
357, 1.102E-1
358, 1.100E-1
359, 1.102E-1
360, 1.099E-1
361, 1.098E-1
362, 1.095E-1
363, 1.099E-1
364, 1.098E-1
365, 1.094E-1
366, 1.095E-1
367, 1.098E-1
368, 1.100E-1
369, 1.100E-1
370, 1.099E-1
371, 1.098E-1
372, 1.099E-1
373, 1.098E-1
374, 1.099E-1
375, 1.097E-1
376, 1.098E-1
377, 1.099E-1
378, 1.098E-1
379, 1.098E-1
380, 1.098E-1
381, 1.098E-1
382, 1.098E-1
383, 1.097E-1
384, 1.093E-1
385, 1.096E-1
386, 1.098E-1
387, 1.098E-1
388, 1.095E-1
389, 1.094E-1
390, 1.093E-1
391, 1.079E-1
392, 1.094E-1
393, 1.098E-1
394, 1.117E-1
395, 1.099E-1
396, 1.097E-1
397, 1.095E-1
398, 1.098E-1
399, 1.098E-1
400, 1.098E-1
401, 1.096E-1
402, 1.094E-1
403, 1.092E-1
404, 1.094E-1
405, 1.091E-1
406, 1.093E-1
407, 1.094E-1
408, 1.093E-1
409, 1.093E-1
410, 1.098E-1
411, 1.115E-1
412, 1.099E-1
413, 1.097E-1
414, 1.097E-1
415, 1.099E-1
416, 1.100E-1
417, 1.100E-1
418, 1.102E-1
419, 1.102E-1
420, 1.098E-1
421, 1.097E-1
422, 1.080E-1
423, 1.077E-1
424, 1.094E-1
425, 1.094E-1
426, 1.096E-1
427, 1.097E-1
428, 1.092E-1
429, 1.092E-1
430, 1.094E-1
431, 1.094E-1
432, 1.094E-1
433, 1.097E-1
434, 1.097E-1
435, 1.094E-1
436, 1.094E-1
437, 1.097E-1
438, 1.096E-1
439, 1.096E-1
440, 1.098E-1
441, 1.099E-1
442, 1.097E-1
443, 1.099E-1
444, 1.094E-1
445, 1.094E-1
446, 1.097E-1
447, 1.098E-1
448, 1.097E-1
449, 1.095E-1
450, 1.096E-1
451, 1.080E-1
452, 1.090E-1
453, 1.095E-1
454, 1.096E-1
455, 1.095E-1
456, 1.097E-1
457, 1.097E-1
458, 1.091E-1
459, 1.090E-1
460, 1.091E-1
461, 1.092E-1
462, 1.089E-1
463, 1.094E-1
464, 1.094E-1
465, 1.094E-1
466, 1.094E-1
467, 1.094E-1
468, 1.093E-1
469, 1.094E-1
470, 1.094E-1
471, 1.093E-1
472, 1.093E-1
473, 1.091E-1
474, 1.090E-1
475, 1.089E-1
476, 1.093E-1
477, 1.093E-1
478, 1.093E-1
479, 1.096E-1
480, 1.098E-1
481, 1.095E-1
482, 1.095E-1
483, 1.095E-1
484, 1.096E-1
