1126C18R
2024 Oct 15 17:37
Sample #, Measurement
148, 3.039E+1
149, 3.049E+1
150, 3.049E+1
151, 3.049E+1
152, 3.049E+1
153, 3.049E+1
154, 3.049E+1
155, 3.039E+1
156, 3.039E+1
157, 3.039E+1
158, 3.039E+1
159, 3.039E+1
160, 3.039E+1
161, 3.049E+1
162, 3.049E+1
163, 3.049E+1
164, 3.049E+1
165, 3.049E+1
166, 3.049E+1
167, 3.049E+1
168, 3.049E+1
169, 3.049E+1
170, 3.039E+1
171, 3.039E+1
172, 3.039E+1
173, 3.039E+1
174, 3.039E+1
175, 3.049E+1
176, 3.049E+1
177, 3.049E+1
178, 3.049E+1
179, 3.049E+1
180, 3.039E+1
181, 3.039E+1
182, 3.039E+1
183, 3.039E+1
184, 3.039E+1
185, 3.039E+1
186, 3.039E+1
187, 3.039E+1
188, 3.039E+1
189, 3.039E+1
190, 3.039E+1
191, 3.039E+1
192, 3.039E+1
193, 3.039E+1
194, 3.049E+1
195, 3.039E+1
196, 3.039E+1
197, 3.039E+1
198, 3.039E+1
199, 3.039E+1
200, 3.039E+1
201, 3.039E+1
202, 3.039E+1
203, 3.039E+1
204, 3.039E+1
205, 3.039E+1
206, 3.049E+1
207, 3.049E+1
208, 3.049E+1
209, 3.039E+1
210, 3.039E+1
211, 3.039E+1
212, 3.039E+1
213, 3.039E+1
214, 3.039E+1
215, 3.039E+1
216, 3.039E+1
217, 3.039E+1
218, 3.039E+1
219, 3.039E+1
220, 3.039E+1
221, 3.039E+1
222, 3.039E+1
223, 3.039E+1
224, 3.039E+1
225, 3.049E+1
226, 3.039E+1
227, 3.039E+1
228, 3.049E+1
229, 3.049E+1
230, 3.049E+1
231, 3.049E+1
232, 3.049E+1
233, 3.049E+1
234, 3.049E+1
235, 3.049E+1
236, 3.049E+1
237, 3.049E+1
238, 3.049E+1
239, 3.049E+1
240, 3.039E+1
241, 3.039E+1
242, 3.039E+1
243, 3.039E+1
244, 3.039E+1
245, 3.039E+1
246, 3.049E+1
247, 3.049E+1
248, 3.039E+1
249, 3.039E+1
250, 3.039E+1
251, 3.039E+1
252, 3.039E+1
253, 3.039E+1
254, 3.039E+1
255, 3.049E+1
256, 3.049E+1
257, 3.049E+1
258, 3.049E+1
259, 3.049E+1
260, 3.049E+1
261, 3.049E+1
262, 3.039E+1
263, 3.039E+1
264, 3.049E+1
265, 3.049E+1
266, 3.059E+1
267, 3.059E+1
268, 3.049E+1
269, 3.039E+1
270, 3.039E+1
271, 3.049E+1
272, 3.049E+1
273, 3.049E+1
274, 3.049E+1
275, 3.049E+1
276, 3.049E+1
277, 3.049E+1
278, 3.039E+1
279, 3.049E+1
280, 3.049E+1
281, 3.039E+1
282, 3.049E+1
283, 3.039E+1
284, 3.049E+1
285, 3.049E+1
286, 3.039E+1
287, 3.049E+1
288, 3.049E+1
289, 3.049E+1
290, 3.049E+1
291, 3.049E+1
292, 3.039E+1
293, 3.039E+1
294, 3.039E+1
295, 3.049E+1
296, 3.049E+1
297, 3.049E+1
298, 3.049E+1
299, 3.049E+1
300, 3.039E+1
301, 3.039E+1
302, 3.039E+1
303, 3.039E+1
304, 3.039E+1
305, 3.039E+1
306, 3.039E+1
307, 3.049E+1
308, 3.039E+1
309, 3.039E+1
310, 3.049E+1
311, 3.049E+1
312, 3.039E+1
313, 3.039E+1
314, 3.049E+1
315, 3.049E+1
316, 3.049E+1
317, 3.049E+1
318, 3.049E+1
319, 3.049E+1
320, 3.049E+1
321, 3.049E+1
322, 3.039E+1
323, 3.049E+1
324, 3.049E+1
325, 3.049E+1
326, 3.049E+1
327, 3.049E+1
328, 3.049E+1
329, 3.049E+1
330, 3.049E+1
331, 3.049E+1
332, 3.049E+1
333, 3.049E+1
334, 3.039E+1
335, 3.039E+1
336, 3.039E+1
337, 3.049E+1
338, 3.049E+1
339, 3.039E+1
340, 3.039E+1
341, 3.039E+1
342, 3.039E+1
343, 3.039E+1
344, 3.039E+1
345, 3.049E+1
346, 3.049E+1
347, 3.039E+1
348, 3.039E+1
349, 3.049E+1
350, 3.039E+1
351, 3.039E+1
352, 3.039E+1
353, 3.039E+1
354, 3.039E+1
355, 3.039E+1
356, 3.049E+1
357, 3.039E+1
358, 3.039E+1
359, 3.039E+1
360, 3.039E+1
361, 3.039E+1
362, 3.039E+1
363, 3.039E+1
364, 3.039E+1
365, 3.039E+1
366, 3.049E+1
367, 3.039E+1
368, 3.039E+1
369, 3.039E+1
370, 3.039E+1
371, 3.049E+1
372, 3.049E+1
373, 3.049E+1
374, 3.049E+1
375, 3.049E+1
376, 3.049E+1
377, 3.039E+1
378, 3.049E+1
379, 3.049E+1
380, 3.039E+1
381, 3.039E+1
382, 3.039E+1
383, 3.039E+1
384, 3.039E+1
385, 3.049E+1
386, 3.049E+1
387, 3.049E+1
388, 3.049E+1
389, 3.049E+1
390, 3.049E+1
391, 3.049E+1
392, 3.049E+1
393, 3.049E+1
394, 3.049E+1
395, 3.049E+1
396, 3.049E+1
397, 3.049E+1
398, 3.049E+1
399, 3.049E+1
400, 3.049E+1
401, 3.049E+1
402, 3.039E+1
403, 3.049E+1
404, 3.049E+1
405, 3.049E+1
406, 3.049E+1
407, 3.049E+1
408, 3.039E+1
409, 3.049E+1
410, 3.039E+1
411, 3.049E+1
412, 3.049E+1
413, 3.049E+1
414, 3.049E+1
415, 3.049E+1
416, 3.039E+1
417, 3.049E+1
418, 3.049E+1
419, 3.039E+1
420, 3.049E+1
421, 3.049E+1
422, 3.049E+1
423, 3.049E+1
424, 3.049E+1
425, 3.049E+1
426, 3.049E+1
427, 3.049E+1
428, 3.049E+1
429, 3.049E+1
430, 3.049E+1
431, 3.049E+1
432, 3.049E+1
433, 3.049E+1
434, 3.039E+1
435, 3.039E+1
436, 3.039E+1
437, 3.049E+1
438, 3.039E+1
439, 3.039E+1
440, 3.039E+1
441, 3.039E+1
442, 3.039E+1
443, 3.039E+1
444, 3.039E+1
445, 3.049E+1
446, 3.049E+1
447, 3.049E+1
448, 3.039E+1
449, 3.049E+1
450, 3.049E+1
451, 3.039E+1
452, 3.039E+1
453, 3.039E+1
454, 3.039E+1
455, 3.039E+1
456, 3.039E+1
457, 3.049E+1
458, 3.039E+1
459, 3.049E+1
460, 3.039E+1
461, 3.049E+1
462, 3.049E+1
463, 3.049E+1
464, 3.039E+1
465, 3.049E+1
466, 3.049E+1
467, 3.039E+1
468, 3.039E+1
469, 3.039E+1
470, 3.049E+1
471, 3.049E+1
472, 3.049E+1
473, 3.049E+1
474, 3.049E+1
475, 3.049E+1
476, 3.049E+1
477, 3.049E+1
478, 3.049E+1
479, 3.049E+1
480, 3.049E+1
481, 3.049E+1
482, 3.049E+1
483, 3.049E+1
484, 3.039E+1
485, 3.039E+1
486, 3.049E+1
487, 3.049E+1
488, 3.049E+1
489, 3.049E+1
490, 3.049E+1
491, 3.049E+1
492, 3.049E+1
493, 3.049E+1
494, 3.049E+1
495, 3.049E+1
496, 3.049E+1
497, 3.049E+1
498, 3.049E+1
499, 3.049E+1
500, 3.049E+1
501, 3.049E+1
502, 3.049E+1
503, 3.049E+1
504, 3.049E+1
505, 3.049E+1
506, 3.049E+1
507, 3.049E+1
508, 3.049E+1
509, 3.049E+1
510, 3.049E+1
511, 3.049E+1
512, 3.049E+1
513, 3.049E+1
514, 3.049E+1
515, 3.049E+1
516, 3.039E+1
517, 3.049E+1
518, 3.049E+1
519, 3.049E+1
520, 3.049E+1
521, 3.049E+1
