1126C18R
2024 Oct 15 17:25
Sample #, Measurement
197, 1.043E+1
198, 1.043E+1
199, 1.043E+1
200, 1.043E+1
201, 1.043E+1
202, 1.043E+1
203, 1.043E+1
204, 1.043E+1
205, 1.043E+1
206, 1.043E+1
207, 1.043E+1
208, 1.043E+1
209, 1.043E+1
210, 1.043E+1
211, 1.043E+1
212, 1.043E+1
213, 1.043E+1
214, 1.043E+1
215, 1.043E+1
216, 1.043E+1
217, 1.043E+1
218, 1.043E+1
219, 1.043E+1
220, 1.043E+1
221, 1.043E+1
222, 1.043E+1
223, 1.043E+1
224, 1.043E+1
225, 1.043E+1
226, 1.043E+1
227, 1.043E+1
228, 1.043E+1
229, 1.043E+1
230, 1.043E+1
231, 1.043E+1
232, 1.043E+1
233, 1.043E+1
234, 1.043E+1
235, 1.043E+1
236, 1.043E+1
237, 1.043E+1
238, 1.043E+1
239, 1.043E+1
240, 1.043E+1
241, 1.043E+1
242, 1.043E+1
243, 1.043E+1
244, 1.043E+1
245, 1.043E+1
246, 1.043E+1
247, 1.043E+1
248, 1.043E+1
249, 1.043E+1
250, 1.043E+1
251, 1.043E+1
252, 1.043E+1
253, 1.043E+1
254, 1.043E+1
255, 1.043E+1
256, 1.043E+1
257, 1.043E+1
258, 1.043E+1
259, 1.043E+1
260, 1.043E+1
261, 1.043E+1
262, 1.043E+1
263, 1.043E+1
264, 1.043E+1
265, 1.043E+1
266, 1.043E+1
267, 1.043E+1
268, 1.043E+1
269, 1.043E+1
270, 1.043E+1
271, 1.043E+1
272, 1.043E+1
273, 1.043E+1
274, 1.043E+1
275, 1.043E+1
276, 1.043E+1
277, 1.043E+1
278, 1.043E+1
279, 1.043E+1
280, 1.043E+1
281, 1.043E+1
282, 1.043E+1
